customer_id,product_id,action_date,type,age_range,gender,customer_register_date,customer_level,city_level,brand,shop_id,category,product_market_date,fans_number,vip_number,shop_register_date,shop_category,shop_score,action_day
1553821,78102,2018/4/12 21:00,PageView,2,W,2014/3/13,6,1,Apple,4178,Phone,2016/9/26,0,0,,Electronics,0,2018/4/12
1553821,365675,2018/4/12 21:05,PageView,2,W,2014/3/13,6,1,Chando,1315,Facial Mask,2017/5/5,330523,404590,2015/8/5,Beauty Makeup,9.470827,2018/4/12
1553821,352849,2018/4/12 20:05,PageView,2,W,2014/3/13,6,1,Huawei,5765,Phone,2013/7/30,0,0,,Electronics,0,2018/4/12
972976,177209,2018/4/11 18:19,PageView,6,M,2013/12/26,1,5,Olay,6042,Eye Shadow,2016/12/29,649489,186824,2016/12/21,Beauty Makeup,9.493011,2018/4/11
740664,89358,2018/4/8 8:13,PageView,6,M,2013/9/2,7,5,DELL,6703,Notebook,2012/2/16,0,0,,Electronics,0,2018/4/8
17579,132373,2018/4/12 15:19,PageView,5,M,2013/5/15,7,5,Microsoft,9408,Xbox,2016/9/23,0,0,,Electronics,0,2018/4/12
909599,191839,2018/4/14 22:23,PageView,2,M,2014/1/5,7,1,Joyoung,794,Electric Kettle,2016/11/30,7020,28777,2015/12/11,Household Eletric Appliance,9.451827,2018/4/14
101270,252497,2018/4/12 8:45,PageView,6,W,2017/9/6,6,1,Kuka,9511,Bed,2015/6/15,175890,281794,2015/4/11,Furniture,9.454561,2018/4/12
1545850,333444,2018/4/10 18:25,PageView,5,M,2011/12/24,7,5,Kuka,7777,Sofa,2017/9/27,4465,13408,2017/9/26,Furniture,9.387831,2018/4/10
1183445,103709,2018/4/9 11:49,PageView,5,M,2010/7/4,5,4,Huawei,1783,Tablet,2010/6/28,0,0,,Electronics,0,2018/4/9
507551,55909,2018/4/10 21:25,PageView,1,M,2015/3/8,7,3,Huawei,1107,Phone,2016/9/22,0,0,,Electronics,0,2018/4/10
318496,260213,2018/4/10 11:47,PageView,6,W,2013/12/25,1,3,Other,802,Phone,2014/4/18,0,0,,Electronics,0,2018/4/10
566970,375102,2018/4/14 19:43,PageView,1,M,2015/7/22,1,1,Opple,2181,Light,2018/3/22,3262,70853,2015/3/24,Furniture,9.161058,2018/4/14
1158598,249475,2018/4/11 21:05,PageView,6,M,2011/11/30,5,3,CLINIQUE,6140,Facial Essence,2016/9/9,145196,208967,2014/4/3,Beauty Makeup,9.553001,2018/4/11
687775,298803,2018/4/14 22:15,PageView,5,W,2013/7/15,5,3,Haier,9503,Television,2017/3/13,1006,82568,2017/3/1,Household Eletric Appliance,9.369093,2018/4/14
1321421,207776,2018/4/8 10:00,PageView,4,W,2015/4/12,5,4,Sony,2682,Digital Camera,2017/9/15,0,0,,Electronics,0,2018/4/8
512036,273249,2018/4/14 8:34,PageView,6,M,2011/9/10,7,4,Other,3058,Perfume,2018/3/9,204127,40753,2018/1/9,Beauty Makeup,9.816137,2018/4/14
1357560,26199,2018/4/10 13:25,PageView,6,M,2014/8/28,5,4,Other,4654,Coffee,2016/9/21,9836,155764,2014/4/3,Food,9.477612,2018/4/10
745729,204151,2018/4/14 17:14,PageView,2,M,2016/2/17,6,5,Other,5632,Foundation Make-up,2016/4/11,456820,403680,2015/9/9,Beauty Makeup,9.749467,2018/4/14
373182,34854,2018/4/14 13:28,PageView,6,W,2012/4/26,7,4,Innisfree,6327,Face Cream,2017/11/28,204637,587229,2015/5/22,Beauty Makeup,9.453633,2018/4/14
831280,119709,2018/4/15 22:02,PageView,1,M,2011/5/25,7,3,Huawei,6565,Tablet,2011/6/24,0,0,,Electronics,0,2018/4/15
1101236,162469,2018/4/8 21:22,PageView,6,W,2017/8/11,1,3,illuma,3561,Milk Power,2017/8/24,11363,59454,2015/11/26,Mother and Infant,9.585167,2018/4/8
452137,139993,2018/4/10 21:42,PageView,1,W,2015/6/12,1,3,Huawei,5330,Tablet,2017/9/5,0,0,,Electronics,0,2018/4/10
343165,321190,2018/4/8 8:51,PageView,2,M,2015/4/26,1,3,UNIQLO,1912,Coat,2015/7/9,2511707,175996,2015/7/7,Clothes,9.639505,2018/4/8
83483,164449,2018/4/11 15:24,PageView,1,M,2010/11/25,7,3,Other,8411,Phone,2017/10/13,0,0,,Electronics,0,2018/4/11
97796,18553,2018/4/10 15:38,PageView,5,M,2011/5/12,1,3,Lenovo,3933,Notebook,2016/6/13,0,0,,Electronics,0,2018/4/10
944049,344340,2018/4/12 23:37,PageView,6,M,2012/5/7,5,1,Huawei,8952,Phone,2012/12/11,0,0,,Electronics,0,2018/4/12
1537,311774,2018/4/10 16:06,PageView,6,M,2013/10/29,7,3,ZARA,2592,Coat,2017/7/10,1301,5406,2016/12/2,Clothes,9.661913,2018/4/10
230845,87991,2018/4/13 22:00,PageView,5,M,2012/8/26,7,4,Innisfree,7550,Facial Essence,2017/6/14,8425,54694,2016/7/29,Beauty Makeup,9.305797,2018/4/13
148342,260744,2018/4/9 14:38,PageView,6,M,2016/1/13,1,1,Other,4541,Candy,2015/3/20,22395,47880,2014/3/6,Food,9.438917,2018/4/9
141675,349512,2018/4/12 20:11,PageView,6,W,2016/2/1,5,5,Lancome,7330,Foundation Make-up,2014/11/12,141378,513566,2014/11/10,Beauty Makeup,9.572996,2018/4/12
1497476,149298,2018/4/11 17:55,PageView,5,M,2014/8/6,7,3,Huawei,7257,Phone,2015/3/16,0,0,,Electronics,0,2018/4/11
1608387,215304,2018/4/14 17:12,PageView,5,M,2018/2/7,6,4,Chow Tai Fook,3077,Necklace,2017/9/2,51776,32958,2016/8/25,Jewellery Accessories,9.420479,2018/4/14
923770,144877,2018/4/10 9:45,PageView,6,M,2016/12/4,1,1,Other,5696,Facial Moisturizer,2015/11/6,4694,172982,2014/11/10,Beauty Makeup,9.263764,2018/4/10
807512,313366,2018/4/12 11:42,PageView,6,M,2015/7/20,5,5,Kisses,5858,Chocolate,2014/6/3,16402,17784,2014/4/15,Food,9.647629,2018/4/12
1568642,320458,2018/4/13 9:36,PageView,6,M,2014/9/3,5,5,Other,6785,Coat,2017/8/15,32943,48944,2017/3/10,Clothes,9.645738,2018/4/13
1604952,292923,2018/4/10 15:32,PageView,5,W,2018/4/10,6,4,Apple,157,Phone,2016/4/15,0,0,,Electronics,0,2018/4/10
326476,44479,2018/4/9 17:56,PageView,5,M,2014/4/18,5,4,LittleSwan,6302,Washing Machine,2017/6/17,568743,792283,2017/6/12,Household Eletric Appliance,9.53385,2018/4/9
965260,264714,2018/4/8 21:23,PageView,5,W,2017/6/27,1,5,Kuka,6497,Sofa,2017/3/5,25174,67138,2015/3/20,Furniture,9.795409,2018/4/8
768341,140105,2018/4/12 17:09,PageView,1,M,2015/3/31,7,5,Sumsung,7082,Phone,2017/7/6,0,0,,Electronics,0,2018/4/12
638172,364538,2018/4/13 14:38,PageView,2,M,2012/11/9,7,3,Redmi,6367,Phone,2016/8/11,0,0,,Electronics,0,2018/4/13
1511715,195219,2018/4/12 22:51,PageView,6,M,2016/2/17,7,4,Other,8510,Milk,2013/9/23,37605,133266,2013/6/21,Food,9.60314,2018/4/12
921654,260628,2018/4/11 15:08,PageView,5,M,2013/6/30,1,1,Apple,704,Phone,2014/9/2,0,0,,Electronics,0,2018/4/11
1363721,339130,2018/4/11 18:04,PageView,6,W,2017/7/7,1,5,Olay,10036,Facial Moisturizer,2017/2/15,205360,545675,2015/10/30,Beauty Makeup,9.345437,2018/4/11
634553,192328,2018/4/9 13:20,PageView,1,W,2014/10/11,7,3,Opple,1013,Light,2017/9/11,4340,17386,2017/6/15,Furniture,9.075588,2018/4/9
1290750,69540,2018/4/9 9:41,PageView,1,M,2016/11/22,5,4,HLA,5733,Coat,2017/9/9,398541,856414,2013/6/4,Clothes,9.426208,2018/4/9
118015,243752,2018/4/8 14:14,PageView,6,M,2010/7/21,5,3,Quanyou,2107,Bed,2016/8/29,20200,21969,2016/8/20,Furniture,9.400237,2018/4/8
930801,334995,2018/4/13 21:33,PageView,1,M,2011/7/23,7,1,Lipton,1984,Tea,2017/12/28,55685,77548,2015/12/11,Food,9.589047,2018/4/13
1125400,125716,2018/4/8 20:25,PageView,1,M,2015/6/4,6,3,Chow Tai Fook,2271,Necklace,2017/10/10,573,33867,2017/7/18,Jewellery Accessories,9.449623,2018/4/8
318375,161716,2018/4/13 13:15,PageView,5,M,2017/5/24,1,4,UNIQLO,2021,Coat,2014/5/19,135667,74949,2014/4/22,Clothes,9.716547,2018/4/13
1187032,189107,2018/4/12 16:11,PageView,6,M,2012/1/6,7,3,Sumsung,5330,Phone,2017/9/1,0,0,,Electronics,0,2018/4/12
1433818,241472,2018/4/10 15:23,PageView,6,M,2016/8/18,5,4,DOVE,1240,Chocolate,2015/9/14,59399,69020,2012/5/10,Food,9.537014,2018/4/10
1433818,57417,2018/4/12 18:21,PageView,6,M,2016/8/18,5,4,Lays,8148,Potatio Chips,2015/12/22,94311,148435,2014/7/19,Food,9.346251,2018/4/12
726612,348663,2018/4/14 12:54,PageView,5,M,2011/10/2,7,5,Huawei,1107,Phone,2013/11/29,0,0,,Electronics,0,2018/4/14
170838,17511,2018/4/8 14:19,PageView,6,W,2010/7/6,5,3,Huawei,5765,Phone,2017/3/14,0,0,,Electronics,0,2018/4/8
1430334,179085,2018/4/15 22:44,PageView,6,M,2010/3/28,7,1,Lenovo,3933,Notebook,2015/6/1,0,0,,Electronics,0,2018/4/15
1342381,151548,2018/4/9 22:43,PageView,1,M,2016/12/8,1,1,Other,2892,Cookie,2017/3/24,14271,10651,2016/12/26,Food,9.499212,2018/4/9
745685,224026,2018/4/11 23:40,PageView,6,M,2011/10/11,5,4,Lipton,3447,Tea,2017/10/16,9877,57264,2017/10/13,Food,9.413479,2018/4/11
1490859,367717,2018/4/10 20:56,PageView,5,M,2014/12/13,5,3,Other,8411,Phone,2018/1/16,0,0,,Electronics,0,2018/4/10
617385,182086,2018/4/8 16:52,PageView,5,M,2015/7/17,5,3,Supor,8848,Induction Cooker,2016/9/29,24626,72917,2016/5/7,Household Eletric Appliance,9.560434,2018/4/8
1402721,214003,2018/4/15 13:30,PageView,6,M,2010/5/3,7,4,Apple,9203,Phone,2016/8/15,0,0,,Electronics,0,2018/4/15
538203,265802,2018/4/11 15:56,PageView,5,M,2016/5/17,5,5,ERKE,773,Running Shoes,2016/7/20,3638,15961,2016/5/30,Outdoor Sports,9.523201,2018/4/11
538203,195265,2018/4/11 15:56,PageView,5,M,2016/5/17,5,5,Adidas,773,Sport Suit,2016/6/13,3638,15961,2016/5/30,Outdoor Sports,9.523201,2018/4/11
579037,149661,2018/4/10 21:01,PageView,1,M,2010/4/2,7,3,DELL,2216,Notebook,2016/10/14,0,0,,Electronics,0,2018/4/10
944152,230078,2018/4/14 11:01,PageView,1,W,2016/1/24,1,5,Lancome,7127,Eye Shadow,2013/12/7,49377,400720,2013/11/22,Beauty Makeup,9.486823,2018/4/14
895819,376437,2018/4/11 14:25,PageView,2,W,2015/12/30,5,4,Redmi,6367,Phone,2010/6/9,0,0,,Electronics,0,2018/4/11
1253160,131652,2018/4/9 16:24,PageView,2,M,2009/6/2,7,4,Other,6322,Coat,2017/7/31,18262,17008,2017/6/27,Clothes,9.658679,2018/4/9
800120,228517,2018/4/12 14:30,PageView,5,M,2014/9/25,1,3,Apple,5291,Tablet,2017/4/17,0,0,,Electronics,0,2018/4/12
668700,122433,2018/4/15 19:43,PageView,5,W,2012/6/28,5,3,Apple,5523,Phone,2014/3/19,0,0,,Electronics,0,2018/4/15
139171,110400,2018/4/15 23:58,PageView,5,M,2017/5/7,1,1,Other,2776,Cookie,2016/11/3,21464,23722,2016/6/25,Food,9.477105,2018/4/15
219577,167745,2018/4/9 16:50,PageView,5,W,2014/8/25,5,1,Chando,7395,Foundation Make-up,2017/10/6,81796,63335,2017/6/13,Beauty Makeup,9.307558,2018/4/9
271315,349325,2018/4/12 11:06,PageView,6,M,2010/4/12,7,3,Sony,6417,Digital Camera,2017/5/2,0,0,,Electronics,0,2018/4/12
542535,353505,2018/4/13 13:42,PageView,1,M,2018/3/24,6,1,Other,9949,Perfume,2016/9/2,385217,85998,2016/8/10,Beauty Makeup,9.652069,2018/4/13
1574630,250350,2018/4/13 14:50,PageView,6,M,2011/10/20,7,3,Ton Lion,6289,Coat,2017/10/23,65979,6354,2016/3/16,Clothes,9.174128,2018/4/13
643841,110244,2018/4/12 20:20,PageView,6,M,2015/6/2,1,5,Apple,5523,Phone,2016/7/12,0,0,,Electronics,0,2018/4/12
816520,263641,2018/4/11 17:37,PageView,5,W,2016/3/24,1,3,Chow Tai Fook,5129,Necklace,2017/6/4,49026,110726,2017/5/17,Jewellery Accessories,9.076385,2018/4/11
652875,131610,2018/4/12 16:21,PageView,6,W,2011/12/20,7,3,Apple,9203,Tablet,2015/12/4,0,0,,Electronics,0,2018/4/12
935190,321942,2018/4/12 14:17,PageView,1,M,2004/9/13,7,3,Other,3012,Perfume,2017/4/29,923,17800,2016/11/21,Beauty Makeup,9.861592,2018/4/12
18092,377309,2018/4/12 17:38,PageView,6,M,2017/6/28,6,5,Sony,2480,Digital Camera,2018/3/1,0,0,,Electronics,0,2018/4/12
349692,149378,2018/4/10 16:37,PageView,5,M,2014/2/7,1,5,Other,4608,Coat,2018/3/30,13717,4775,2017/9/12,Clothes,9.821828,2018/4/10
814371,268804,2018/4/8 13:37,PageView,5,M,2016/10/26,7,3,Ton Lion,3068,Coat,2017/11/3,1702,7901,2016/10/26,Clothes,9.53811,2018/4/8
1086237,93351,2018/4/9 11:19,PageView,5,W,2014/6/12,7,1,Apple,2735,Tablet,2017/3/29,0,0,,Electronics,0,2018/4/9
43696,342197,2018/4/14 17:42,PageView,2,M,2017/10/25,6,5,Lipton,9227,Tea,2016/7/5,376,2213,2016/6/28,Food,9.397996,2018/4/14
164487,346446,2018/4/15 20:35,PageView,1,M,2011/2/8,7,3,Huawei,5765,Phone,2013/7/18,0,0,,Electronics,0,2018/4/15
993293,129772,2018/4/15 19:34,PageView,6,M,2010/10/2,7,3,Microsoft,2715,Xbox,2017/12/19,0,0,,Electronics,0,2018/4/15
1126778,224207,2018/4/10 16:13,PageView,1,M,2012/8/14,7,3,HLA,7114,Coat,2017/9/6,39541,29078,2017/8/25,Clothes,9.185201,2018/4/10
1530246,72969,2018/4/10 11:04,PageView,4,W,2018/4/10,6,4,Huawei,5765,Phone,2017/9/7,0,0,,Electronics,0,2018/4/10
449463,154884,2018/4/13 9:30,PageView,6,M,2014/12/31,1,4,Other,4005,Candy,2016/5/2,94825,761839,2015/11/13,Food,9.706824,2018/4/13
1275495,281779,2018/4/10 14:50,PageView,6,M,2009/9/27,5,3,Nestle,4222,Coffee,2017/11/29,32753,43652,2017/11/28,Food,9.65563,2018/4/10
323816,19643,2018/4/9 15:11,PageView,4,W,2016/11/11,6,4,Loreal,4349,Face Cream,2017/9/19,27837,279449,2017/7/27,Beauty Makeup,9.615594,2018/4/9
1374873,248051,2018/4/9 8:15,PageView,5,M,2011/12/29,7,4,Huawei,8952,Phone,2010/6/12,0,0,,Electronics,0,2018/4/9
912977,231591,2018/4/11 15:28,PageView,2,M,2011/11/7,7,3,Other,8411,Phone,2013/3/7,0,0,,Electronics,0,2018/4/11
991681,93915,2018/4/10 20:56,PageView,2,M,2012/5/31,7,3,Lipton,3356,Tea,2018/3/3,10925,10580,2017/6/4,Food,9.714884,2018/4/10
991681,58042,2018/4/10 21:06,PageView,2,M,2012/5/31,7,3,Lipton,4666,Tea,2016/10/5,19259,33071,2015/12/30,Food,9.870846,2018/4/10
991681,264946,2018/4/12 23:14,PageView,2,M,2012/5/31,7,3,Other,1632,Cookie,2017/10/12,22763,3782,2017/10/11,Food,9.700862,2018/4/12
624158,69717,2018/4/9 11:54,PageView,6,M,2010/12/20,7,3,Apple,4178,Tablet,2017/3/29,0,0,,Electronics,0,2018/4/9
1103552,72809,2018/4/12 17:52,PageView,6,M,2010/5/21,7,1,Sony,6465,Digital Camera,2015/5/22,0,0,,Electronics,0,2018/4/12
961520,69843,2018/4/9 11:16,PageView,6,M,2014/1/10,1,4,Other,4223,Candy,2018/2/27,21702,29768,2017/4/28,Food,9.472388,2018/4/9
452560,276838,2018/4/10 14:43,PageView,6,M,2011/12/1,7,4,Apple,8531,Phone,2015/8/5,0,0,,Electronics,0,2018/4/10
69772,205079,2018/4/15 22:36,PageView,5,M,2016/2/21,7,5,Huawei,8952,Phone,2017/8/22,0,0,,Electronics,0,2018/4/15
365940,32812,2018/4/12 20:38,PageView,5,M,2012/9/4,7,4,Other,5632,Foundation Make-up,2015/12/18,456820,403680,2015/9/9,Beauty Makeup,9.749467,2018/4/12
992923,359026,2018/4/12 16:15,PageView,6,W,2015/7/17,1,4,Huawei,695,Tablet,2016/12/21,0,0,,Electronics,0,2018/4/12
1567783,217024,2018/4/8 19:59,PageView,1,W,2012/2/7,7,3,Apple,4178,Phone,2012/5/21,0,0,,Electronics,0,2018/4/8
739615,12573,2018/4/12 15:55,PageView,5,M,2010/6/19,7,5,Danco,875,Cake,2017/6/23,56998,65743,2012/11/29,Food,9.617783,2018/4/12
764501,329178,2018/4/11 20:49,PageView,5,M,2017/12/11,1,5,Estee Lauder,4303,Perfume,2017/7/18,326523,752742,2015/4/9,Beauty Makeup,9.631294,2018/4/11
407832,323287,2018/4/13 20:09,PageView,6,M,2013/11/10,7,3,Midea,7129,Induction Cooker,2012/12/25,39686,181205,2015/5/12,Household Eletric Appliance,9.458247,2018/4/13
1385338,358877,2018/4/9 9:09,PageView,6,M,2011/6/28,5,4,Kong,3601,Cake,2016/12/18,30430,48623,2016/1/18,Food,9.217454,2018/4/9
470456,34187,2018/4/9 16:14,PageView,2,M,2013/6/4,7,4,Lipton,5858,Tea,2017/10/23,16402,17784,2014/4/15,Food,9.647629,2018/4/9
747371,122286,2018/4/9 16:22,PageView,5,W,2012/6/13,1,4,Other,1298,Foundation Make-up,2017/8/2,8980,19338,2016/10/11,Beauty Makeup,9.757155,2018/4/9
1587109,30454,2018/4/15 11:43,PageView,2,M,2015/10/6,7,4,Sumsung,7082,Phone,2017/11/17,0,0,,Electronics,0,2018/4/15
859840,7460,2018/4/11 17:02,PageView,5,M,2010/10/14,7,4,Huawei,7262,Tablet,2017/9/25,0,0,,Electronics,0,2018/4/11
1145803,61909,2018/4/14 21:11,PageView,6,M,2014/8/23,1,1,Other,4421,Coat,2017/12/6,4531,9966,2015/4/13,Clothes,9.258067,2018/4/14
1592074,36790,2018/4/8 19:35,PageView,6,M,2013/1/6,7,4,Other,8451,Phone,2015/3/19,0,0,,Electronics,0,2018/4/8
341823,253977,2018/4/11 17:06,PageView,2,M,2014/2/22,5,1,Other,9861,Coat,2017/7/18,2263,10598,2017/7/18,Clothes,9.001412,2018/4/11
543450,308016,2018/4/10 12:30,PageView,1,W,2010/1/25,7,3,Apple,2836,Tablet,2015/8/19,0,0,,Electronics,0,2018/4/10
1096352,259168,2018/4/12 17:42,PageView,5,W,2017/3/5,5,1,Chow Tai Fook,6297,Bracelet,2018/1/17,1509,34433,2017/9/23,Jewellery Accessories,9.322362,2018/4/12
1506631,276852,2018/4/15 2:40,PageView,4,M,2017/7/1,6,4,Chando,2677,Lipstick,2016/7/15,11045,112359,2016/7/12,Beauty Makeup,9.442282,2018/4/15
1056937,223120,2018/4/8 13:11,PageView,6,M,2012/8/28,5,3,Lancome,1886,Face Cream,2017/4/26,6957,245191,2015/10/11,Beauty Makeup,9.492477,2018/4/8
416294,16006,2018/4/12 18:50,PageView,6,W,2012/11/19,5,3,Other,802,Phone,2011/7/4,0,0,,Electronics,0,2018/4/12
125401,179356,2018/4/9 3:57,PageView,5,M,2012/12/28,7,3,Sumsung,7082,Phone,2016/10/19,0,0,,Electronics,0,2018/4/9
1066214,104908,2018/4/13 11:45,PageView,6,M,2015/11/7,6,4,Lipton,4005,Tea,2016/1/5,94825,761839,2015/11/13,Food,9.706824,2018/4/13
1460179,92898,2018/4/11 21:21,PageView,4,W,2018/4/11,6,5,Midea,7215,Induction Cooker,2018/4/11,66902,100697,2015/4/10,Household Eletric Appliance,9.590003,2018/4/11
1259261,148711,2018/4/12 10:49,PageView,6,M,2013/6/3,7,4,Sumsung,7082,Phone,2013/3/7,0,0,,Electronics,0,2018/4/12
1106497,162248,2018/4/14 9:52,PageView,6,M,2009/5/12,7,1,Proya,5708,Foundation Make-up,2017/3/2,147229,787130,2013/11/22,Beauty Makeup,9.694876,2018/4/14
876401,307005,2018/4/13 20:14,PageView,2,M,2014/5/2,1,5,Other,7720,Coat,2016/10/2,213526,67238,2016/7/26,Clothes,9.364878,2018/4/13
1484440,240566,2018/4/14 21:48,PageView,6,M,2012/2/22,5,4,Sumsung,2559,Phone,2016/12/5,0,0,,Electronics,0,2018/4/14
864239,85900,2018/4/14 22:42,PageView,6,M,2014/7/11,1,3,Other,802,Phone,2017/4/7,0,0,,Electronics,0,2018/4/14
915024,142458,2018/4/12 9:23,PageView,1,W,2012/11/3,5,3,Other,9815,Facial Mask,2017/5/27,9293,7239,2016/11/10,Beauty Makeup,9.618936,2018/4/12
1578682,348394,2018/4/8 23:24,PageView,5,M,2011/11/5,5,4,LittleSwan,8848,Washing Machine,2017/1/3,24626,72917,2016/5/7,Household Eletric Appliance,9.560434,2018/4/8
1540788,312944,2018/4/12 18:05,PageView,5,W,2013/9/15,7,1,Supor,10034,Rice Cooker,2018/1/5,388,5669,2018/1/4,Household Eletric Appliance,-1,2018/4/12
529607,246039,2018/4/12 18:16,PageView,6,M,2014/6/25,1,3,Other,1428,Coat,2017/12/11,12803,2786,2017/10/11,Clothes,9.724426,2018/4/12
1142074,372247,2018/4/9 8:47,PageView,6,W,2010/10/25,7,4,Redmi,2436,Phone,2017/9/8,0,0,,Electronics,0,2018/4/9
1149942,173334,2018/4/14 8:26,PageView,2,W,2014/11/24,7,4,Lipton,4005,Tea,2016/1/13,94825,761839,2015/11/13,Food,9.706824,2018/4/14
307480,87107,2018/4/10 14:02,PageView,6,M,2012/2/13,7,4,Lipton,6487,Tea,2018/3/16,8415,68532,2016/7/21,Food,9.363126,2018/4/10
247684,327541,2018/4/15 12:16,PageView,5,W,2017/1/26,4,1,LittleSwan,8094,Washing Machine,2016/8/25,7073,22463,2012/12/31,Household Eletric Appliance,9.478506,2018/4/15
618547,255004,2018/4/10 9:05,PageView,2,W,2017/11/11,6,3,SK-II,10210,Perfume,2015/12/30,9996,36658,2015/12/14,Beauty Makeup,9.471991,2018/4/10
1095640,148943,2018/4/15 15:18,PageView,5,M,2011/10/13,7,5,Nikon,3217,Digital Camera,2015/8/13,0,0,,Electronics,0,2018/4/15
177714,139300,2018/4/13 13:04,PageView,5,M,2012/4/11,7,3,Ton Lion,5678,Coat,2018/1/14,1878,3961,2016/3/8,Clothes,9.375401,2018/4/13
1026363,241215,2018/4/13 11:03,PageView,6,M,2017/12/31,6,1,Lays,2253,Potatio Chips,2016/9/30,54480,40285,2016/1/5,Food,9.304747,2018/4/13
470987,112377,2018/4/10 9:23,PageView,5,M,2011/3/3,7,4,HLA,2092,Coat,2016/10/12,217185,188674,2013/5/30,Clothes,9.616888,2018/4/10
371893,340110,2018/4/9 10:30,PageView,1,M,2016/8/15,5,5,Sumsung,8952,Phone,2015/7/24,0,0,,Electronics,0,2018/4/9
361155,296559,2018/4/9 17:12,PageView,6,W,2018/3/15,6,4,Apple,4178,Phone,2017/3/2,0,0,,Electronics,0,2018/4/9
623767,127370,2018/4/10 20:19,PageView,5,M,2013/12/26,6,5,Apple,4178,Phone,2016/4/13,0,0,,Electronics,0,2018/4/10
1495723,60663,2018/4/11 21:23,PageView,6,M,2010/1/16,5,1,Huawei,8952,Phone,2017/7/13,0,0,,Electronics,0,2018/4/11
262796,224207,2018/4/11 17:37,PageView,6,M,2014/6/21,7,5,HLA,7114,Coat,2017/9/6,39541,29078,2017/8/25,Clothes,9.185201,2018/4/11
511494,125225,2018/4/15 9:10,PageView,2,M,2017/8/1,7,1,Huawei,9617,Phone,2018/1/18,0,0,,Electronics,0,2018/4/15
297418,355707,2018/4/9 8:09,PageView,6,W,2015/12/19,7,1,Apple,756,Tablet,2016/12/8,0,0,,Electronics,0,2018/4/9
349622,338815,2018/4/9 13:28,PageView,6,M,2009/2/12,7,3,Redmi,5330,Phone,2018/3/27,0,0,,Electronics,0,2018/4/9
1396097,56420,2018/4/10 19:25,PageView,6,W,2014/11/8,7,3,Haier,7171,Television,2016/7/21,4666,23011,2015/9/2,Household Eletric Appliance,9.492548,2018/4/10
937994,4500,2018/4/12 9:45,PageView,5,M,2014/8/21,1,5,Other,1971,Coat,2018/1/31,105651,17227,2018/1/22,Clothes,9.53516,2018/4/12
1506435,175525,2018/4/12 15:43,PageView,5,M,2016/3/9,6,1,Kuka,9511,Bed,2016/10/7,175890,281794,2015/4/11,Furniture,9.454561,2018/4/12
455318,258344,2018/4/15 18:07,PageView,5,W,2016/11/24,1,4,Other,9480,Facial Essence,2016/10/7,35636,321778,2016/9/10,Beauty Makeup,9.578982,2018/4/15
625361,106210,2018/4/9 13:52,PageView,6,M,2009/11/12,7,1,Redmi,5330,Phone,2018/3/27,0,0,,Electronics,0,2018/4/9
326718,149661,2018/4/12 9:40,PageView,1,W,2015/12/1,5,4,DELL,2216,Notebook,2016/10/14,0,0,,Electronics,0,2018/4/12
215765,138888,2018/4/9 20:35,PageView,1,M,2012/6/23,7,3,Other,10298,Coat,2017/8/2,3830,2315,2017/8/2,Clothes,9.811808,2018/4/9
1092952,19085,2018/4/9 17:52,PageView,2,M,2011/6/21,5,3,Other,7654,Cookie,2015/5/13,53809,22613,2015/5/9,Food,9.401138,2018/4/9
697517,105567,2018/4/12 0:02,PageView,5,M,2010/11/23,7,1,Microsoft,9445,Xbox,2017/12/11,0,0,,Electronics,0,2018/4/12
359788,123389,2018/4/8 22:33,PageView,6,M,2009/8/23,7,3,Other,9484,Coat,2016/4/14,121053,42227,2016/4/7,Clothes,9.517543,2018/4/8
1587522,131085,2018/4/10 11:43,PageView,2,M,2011/10/31,7,4,LEDIN,7030,Coat,2015/6/30,165333,85911,2015/4/17,Clothes,9.628989,2018/4/10
677277,7449,2018/4/15 22:45,PageView,1,M,2017/9/27,7,4,DELL,4294,Notebook,2017/6/5,0,0,,Electronics,0,2018/4/15
1074793,241845,2018/4/12 22:20,PageView,5,W,2013/4/28,5,3,DELL,7653,Notebook,2015/6/26,0,0,,Electronics,0,2018/4/12
284312,233669,2018/4/15 6:42,PageView,6,W,2015/5/13,7,4,Opple,7184,Light,2018/3/28,156720,169618,2018/3/12,Furniture,9.556526,2018/4/15
1464481,71714,2018/4/13 14:18,PageView,5,M,2008/7/22,7,4,Other,5454,Candy,2015/4/27,20016,63447,2014/4/30,Food,9.836153,2018/4/13
1550152,2572,2018/4/11 17:28,PageView,6,M,2014/6/20,5,4,Sony,7141,Digital Camera,2016/12/19,0,0,,Electronics,0,2018/4/11
780517,182636,2018/4/13 12:28,PageView,5,M,2014/2/19,7,1,Huawei,5765,Phone,2017/2/14,0,0,,Electronics,0,2018/4/13
1388602,50171,2018/4/10 9:13,PageView,5,M,2009/12/6,7,4,Huawei,8952,Phone,2017/12/25,0,0,,Electronics,0,2018/4/10
1496369,153599,2018/4/9 17:34,PageView,6,M,2012/7/21,1,5,Huawei,5332,Phone,2016/4/22,0,0,,Electronics,0,2018/4/9
92126,125274,2018/4/9 23:28,PageView,1,M,2013/1/2,5,4,Redmi,7212,Phone,2014/1/14,0,0,,Electronics,0,2018/4/9
1503427,329093,2018/4/13 11:04,PageView,6,M,2009/6/13,5,4,Other,4651,Cookie,2018/3/8,21406,1472,2018/3/2,Food,9.675231,2018/4/13
